,Date,User,Tweet
846,2021-11-09 04:09:42+00:00,fourtyfiveradio,"Seorang mahasiswi di Universitas Riau mengalami pelecehan seksual saat melakukan bimbingan proposal skripsi 🤯

Pelaku berinisial SH itu mencium pipi dan kening serta kerap mengatakan I Love You kepada korban 😰 #GASPOL"
847,2021-11-09 04:08:41+00:00,ConversationIDN,"Universitas harus berinisiatif untuk membuat panduan untuk korban pelecehan seksual di kampus mengingat UU PKS belum disahkan.


Berikut ini beberapa pembelajaran yang diberikan Saras Dewi dari @univ_indonesia &amp; Sri Wiyanti Eddyono dari @UGMYogyakarta 

https://t.co/O9XVLx7R9U"
848,2021-11-08 16:11:19+00:00,iga_dannaga,"Hari Rabu  jam 8 malam mata Najwa bakal angkat isu pelecehan seksual di kampus. Salah satunya dari isu di universitas riau yang sedang ramai saat ini. #WeAgaintSexualHarrasments #WeStandWithVictim #WeStandStill 
https://t.co/PQhAqKkSqd"
849,2021-11-08 06:22:43+00:00,himafifmipaunri,"Kali ini OBSESI akan membahas pelecehan seksual yang terjadi di Universitas Riau beberapa hari yang lalu.

Kegiatan OBSESI ini akan diselenggarakan pada: 
📆 Hari, tanggal      : Jum'at, 12 November 2021
🕰️ Waktu                 : 13.30 WIB s.d. Selesai"
850,2021-11-08 06:22:43+00:00,himafifmipaunri,"OBROLAN SEPUTAR ISU TERKINI
""Jangan mudur, pelecehan seksual harus dikupas tuntas"" 

Hallo Fisikawan Muda Universitas Riau 👋
Wah, ini dia yang di tunggu tunggu 🤩

Dinas Advokasi kembali menyelenggarakan OBSESI nih."
851,2021-11-08 02:27:03+00:00,kumparan,"Terkait kasus dugaan pelecehan seksual di Universitas Riau, Permendikbud dikhawatirkan digembosi demi melindungi nama baik universitas. #publisherstory BBC News Indonesia https://t.co/a0ogUZI6TZ"
852,2021-11-08 00:47:42+00:00,klisin,Kasus dugaan pelecehan seksual di Universitas Riau: Permendikbudristek soal pencegahan kekerasan seksual 'rawan digembosi' - BBC News Indonesia  https://t.co/pb8vvfB58d
853,2021-11-07 11:03:40+00:00,Bahana_Riau,"Potret aksi FISIP BERGERAK menuntut pihak kampus menuntaskan pelecehan seksual yang terjadi di lingkungan Fakultas Ilmu Sosial dan Ilmu Politik Universitas Riau atau UNRI.

#UNRI https://t.co/GUHCdxqYFj"
854,2021-11-07 10:34:52+00:00,TirtoID,"LBH Pekanbaru meminta LPSK melindungi seorang mahasiswi yang menjadi korban dugaan pelecehan seksual oleh dosen Universitas Riau

https://t.co/7AlMv0Mf2E"
855,2021-11-07 05:30:00+00:00,tribunnewswiki,"Menanggapai tuduhan tersebut, Dekan FISIP Universitas Riau, Syafri Harto membantah melakukan pelecehan seksual terhadap seorang mahasiswi tersebut.

https://t.co/dAEjH2pw4s"
856,2021-11-07 03:03:45+00:00,GunyamCom,"Pelecehan seksual di kampus tuh rasanya gak pernah sepi. Ada aja birokrat atau dosen kampus yang ujug-ujug aneh. Salah satu mahasiswa Universitas Riau mengalaminya
#sexualharrassement #pelecehanseksual #kampus #Unri
https://t.co/H4XqlPW7xl"
857,2021-11-06 23:30:52+00:00,AhadLaila,"Dekan FISIP Universitas Riau (Unri), Syafri Harto, membantah dan bersumpah tidak melakukan pelecehan seksual terhadap mahasiswanya.

Simak pengakuan lengkapnya di chanel youtube dibawah ini..

https://t.co/97aCxO6ZTN"
858,2021-11-06 13:43:37+00:00,zonamahasiswaid,"Dugaan pelecehan seksual menimpa mahasiswi di Universitas Riau (Unri) angkatan 2018. Dugaan pelecehan seksual itu viral dan beredar di WhatsApp Group.
#Zonamahasiswa #Infozonamahasiswa #Mahasiswa 
https://t.co/hqKEna50Pn"
859,2021-11-06 13:17:05+00:00,kompascom,Korban dan terduga pelaku pelecehan seksual di kampus Universitas Riau saling lapor polisi. https://t.co/yCLjErEFBs
860,2021-11-06 12:23:22+00:00,raniaisyah,"@Hilmi28 Pak, kasus sebulan terakhir itu rata2 beritanya tentang pelecehan seksual di universitas loh, bahkan korban yg speak up aja diketawain sama pihak kampus.. jangan jangan bapak pro sama pendidik yg ngakunya si korban flirting ya pak, padahal pendidiknya yg kegatelan?"
861,2021-11-06 12:00:02+00:00,GTVID_News,"Dekan FISIP Universitas Riau, Syafri Harto, dilaporkan ke polisi terkait dugaan pelecehan seksual terhadap mahasiswinya. Namun, ia membantah dirinya berbuat tidak senonoh kepada mahasiswinya. POT

#Viral #Mahasiswi #Riau #UNRI #Dekan#BuletiniNewsSiang #GTVNews https://t.co/o5ff2gFxVN"
862,2021-11-06 09:15:19+00:00,infoPKU,"Petugas dari Satuan Reserse Kriminal (Satreskrim) Polresta Pekanbaru secara resmi telah menerima laporan mahasiswi diduga korban pelecehan seksual oleh Dekan FISIP, Universitas Riau (UNRI), Syafri Harto.

Sumber: https://t.co/lL09gL2iP2
#infoPKU #Pekanbaru #pelecehanseksual https://t.co/ufO2O0nW5v"
863,2021-11-06 08:32:03+00:00,KompasTV,Update: Kasus Dugaan Pelecehan Seksual di Universitas Riau Telah Dilaporkan ke Polisi https://t.co/9W6qpuCLy0 https://t.co/0B4tKS4A3U
864,2021-11-06 07:34:40+00:00,WinJGR,"#Terpopuler Dekan FISIP Universitas Riau, Syafri Harto, membantah tuduhan soal pelecehan seksual. Ia mengaku siap jika harus sumpah pocong. https://t.co/NxJ5tcnj2C"
865,2021-11-06 07:16:54+00:00,kompascom,BEM Universitas Riau juga ikut mendampingi mahasiswi yang diduga menjadi korban pelecehan seksual oleh dosen melapor ke Polresta Pekanbaru. https://t.co/hO4DHowanQ
866,2021-11-06 07:06:44+00:00,detikcom,"#Terpopuler Dekan FISIP Universitas Riau, Syafri Harto, membantah tuduhan soal pelecehan seksual. Ia mengaku siap jika harus sumpah pocong. https://t.co/5Ropx24Gz8"
867,2021-11-06 04:46:36+00:00,kompascom,Universitas Riau membentuk tim pencari fakta terkait dugaan pelecehan seksual mahasiswi oleh dosen dan tetap mengedepankan asas praduga tak bersalah. https://t.co/vP88s3TcJU
868,2021-11-06 04:21:54+00:00,jonathansurbak1,"Dugaan Pelecehan Seksual Mahasiswi oleh Okum Dekan, Universitas Riau Bentuk Tim Pencari Fakta https://t.co/4en12JP7W7"
869,2021-11-06 04:06:00+00:00,KompasTV,"Dosen pembimbing yang juga merupakan Dekan di fakultas FISIP, Universitas Riau, Syafri Harto, membantah melakukan pelecehan seksual saat bimbingan skripsi terhadap mahasiswi nya berinisial L. Dirinya hanya memberikan semangat.

Selengkapnya https://t.co/wHnN0BNf3l https://t.co/mMNggiGDVk"
870,2021-11-06 03:51:26+00:00,serambinews,"Sejumlah publik figur seperti Cinta Laura, Atta Halilintar hingga Ernest Prakasa menyoroti kasus pelecehan seksual yang terjadi di kampus Universitas Riau (UNRI).

Bahkan, Ernest Prakasa meminta semua masyarakat untuk mengawal kasus ini.

https://t.co/Ny5KmN5eUg via @serambinews"
871,2021-11-06 03:12:33+00:00,azharamin312,"Ungkap Kasus Dugaan Pelecehan Seksual di FISIP, Universitas Riau Bentuk Tim Pencari Fakta - Cakaplah - Berpikir Berbuat Bercakap https://t.co/4XyUbREbuP"
872,2021-11-06 01:13:34+00:00,bbwillbrb,@pocky3OOO @TxtdariHI ini hubungannya pelecehan seksual sama universitas ternama apaan ya
873,2021-11-06 01:02:18+00:00,infoPKU,"Dekan FISIP Universitas Riau, Syafri Harto, membantah tuduhan terkait pelecehan seksual. Ia mengaku siap jika harus sumpah pocong

#beritaPKU
https://t.co/9SSbrzXK3G"
874,2021-11-06 00:32:14+00:00,detikcom,Dekan Fakultas Ilmu Sosial dan Politik (FISIP) Universitas Riau (Unri) membantah tudingan dugaan pelecehan seksual terhadap mahasiswinya. Apa penjelasannya? https://t.co/u1x66DKuMa
875,2021-11-06 00:17:37+00:00,kompascom,"Viral, twit dugaan pelecehan seksual oleh dosen di UNRI. Ini tanggapan pihak universitas. https://t.co/NPO5yCxaKS"
876,2021-11-05 23:35:32+00:00,SINDOnews,"Dugaan Pelecehan Seksual Mahasiswi oleh Okum Dekan, Universitas Riau Bentuk Tim Pencari Fakta

 #Sindonews #BukanBeritaBiasa .https://t.co/VPcS4P486J"
877,2021-11-05 22:19:32+00:00,kompascom,Dosen Universitas Riau yang juga Dekan Fisip dilaporkan ke polisi terkait dugaan pelecehan seksual terhadap seorang mahasiswi. https://t.co/KgOcqBlXwJ
878,2021-11-05 19:21:26+00:00,detikcom,"Dekan FISIP Universitas Riau, Syafri Harto, membantah tuduhan terkait pelecehan seksual. Ia mengaku siap jika harus sumpah pocong. https://t.co/zJmLz0AMOn"
879,2021-11-05 15:12:21+00:00,azizan_mars,"@TxtdariHI Kok bisa ya ada pihak universitas, terutama jurusan, tidak melindungi mahasiswi korban pelecehan seksual malah ditertawai ? Dimana etika dan profesionalisme akademisinya ? Speechless."
880,2021-11-05 14:07:40+00:00,kuyouid,"Berikut adalah kronologi lengkap dugaan pelecehan seksual seorang mahasiswi Fakultas Ilmu Sosial dan Politik (FISIP) Universitas Riau (UNRI) oleh sang dekan, Syafri Harto. Dibungkam dan ditertawakan dosen lain.
#Viral #UNRI #PelecehanSeksual
https://t.co/5tKQlkVBAc"
881,2021-11-05 13:19:35+00:00,Paltiwest,"Video pengakuan seorang mahasiswi FISIP, Universitas Riau (UNRI) mengaku telah mendapat pelecehan seksual dari Dekan. 

Ini kasus kok ga diramaikan?!

Cc @nadiemmakarim @Kemdikbud_RI

https://t.co/evFxqe3VR4"
882,2021-11-05 12:19:23+00:00,kompascom,Dosen pembimbing skripsi yang juga Dekan FISIP Universitas Riau dituduh lakukan pelecehan seksual oleh seorang mahasiswi jurusan HI dalam video curhat https://t.co/yYOSMGztNm
883,2021-11-05 11:21:02+00:00,T_IndonesiaPost,Seorang mahasiswi Universitas Riau (Unri) mengaku bahwa mengalami pelecehan seksual yang diduga dilakukan oleh dosen pembimbing berinisial SH. Dia menyebutkan kejadian tersebut terjadi pada Hari Rabu (27/10).
884,2021-11-05 09:33:46+00:00,Cintada16,"Video pengakuan seorang mahasiswi FISIP, Universitas Riau (UNRI) mengaku telah mendapat pelecehan seksual dari Dekan. https://t.co/VUg5oiWaao"
885,2021-11-05 09:30:00+00:00,asumsico,"Seorang mahasiswi Universitas Riau (Unri) mengaku mengalami pelecehan seksual yang diduga dilakukan oleh dosen pembimbingnya berinisial SH. Dia menyebut kejadian terjadi pada Rabu (27/10/2021). 

https://t.co/YQ6ZoxBDEE"
886,2021-11-05 08:40:27+00:00,KompasTV,"Dugaan pelecehan seksual kembali terjadi di lingkungan pendidikan. Seorang mahasiswi jurusan Hubungan Internasional Universitas Riau mengaku dilecehkan dosennya saat melakukan bimbingan proposal skripsi. 

Selengkapnya di https://t.co/8MX7l4Lw2c https://t.co/N9lJiY3Y40"
887,2021-11-05 08:34:54+00:00,isswais,"@Fahrihamzah @KemenPU bg, di UNIVERSITAS RIAU, sedang DIDUGA terjadi pelecehan seksual yg dilajukan dekan FISIP kepada mahasiswa, mohon di angkat ke publik bg 🙏🏻🙏🏻"
888,2021-11-05 08:25:14+00:00,YogaAdrianyoga6,"@WidyoLita Apakah lembaga pendidikan adalah tempat teraman bagi para pelaku pelecehan seksual ya bu?
Banyak sekali kasus di lembaga pendidikan entah sekolah,universitas maupun pondok pesantren"
889,2021-11-05 06:27:03+00:00,augustrsr,"⚠️⚠️ TW//Sexual Harassment ⚠️⚠️

i wont shut up about this awful situation. berita lengkap mengenai mahasiswi HI FISIP Universitas Riau yang mengalami pelecehan seksual dari dosen pembimbingnya

https://t.co/bv9zK7ifJk"
890,2021-11-05 03:30:00+00:00,SINDOnews,"Mahasiswi Universitas Riau (Unri) yang mengaku mengalami pelecehan seksual oleh dekan dan viral di media sosial akhirnya menempuh jalur hukum

https://t.co/jTSIMuNZgh"
891,2021-11-05 00:38:02+00:00,GoRiauCom,Mahasiswi 'Bongkar' Dugaan Pelecehan Seksual Salah Seorang Calon Rektor Universitas Riau 2022 - 2026 https://t.co/qkfWu4z9wv
892,2021-11-04 23:39:33+00:00,tempodotco,Seorang Dekan di Universitas Riau Diduga Lakukan Pelecehan Seksual ke Mahasiswi https://t.co/5tb1HtwoOC #TempoNasional
893,2021-11-04 20:46:17+00:00,RobbySanzz_,"Dugaan pelecehan seksual dialami seorang mahasiswi di Universitas Riau (Unri) saat bimbingan skripsi. Pelaku tak lain adalah Dekan Fisip Unri berinisial SH. 
https://t.co/swt2IX49o0"
894,2021-11-04 19:40:18+00:00,imanridhwansy,"Mahasiswi Universitas Riau (Unri) membuat video pengakuan atas dugaan pelecehan seksual yang dilakukan oknum dekan. Video berdurasi 13 menit 26 detik ini pun dengan cepat viral di media sosial.

https://t.co/w9ff3eDOma"
895,2021-11-04 15:36:45+00:00,_anggihasibuan_,Barusan diforward video pengakuan korban pelecehan seksual di kampus HI Universitas Riau (UNRI) yg kejadian pas bimbingan skripsi. Kaget banget denger kasus kek gini.
896,2021-11-04 14:12:08+00:00,ugmtoday,"Farabi Fakih selaku Ketua Prodi S2 Ilmu Sejarah, Departemen Sejarah, Fakultas Ilmu Budaya UGM menyatakan bahwa kasus dugaan pelecehan seksual oleh Appridzani Syahfrullah akan segera diproses secara internal dengan melibatkan pihak fakultas serta universitas."
897,2021-11-04 12:19:29+00:00,asdfgruby,Universitas di dom gue lg rame pelecehan seksual sama dospem sendiri
898,2021-11-04 11:15:26+00:00,lalaIaIostyou,"Universitas Riau bukan kampus yang aman, Mahasiswi bimbingan skripsi malah dapat pelecehan seksual, kok bisa orang gila seperti anda jadi Dekan yaa?"
899,2021-11-04 10:49:37+00:00,detikcom,Dugaan pelecehan seksual menimpa mahasiswi di Universitas Riau (Unri) angkatan 2018. Dugaan pelecehan seksual itu viral dan beredar di WhatsAap Grup (WAG). https://t.co/HTXQ86y3m2
900,2021-11-04 08:36:14+00:00,collegemenfess,"[cm] ⚠️ pelecehan seksual⚠️
Sedih banget hal seperti ini terjadi di lingkungan akademik dan parahnya pelaku merupakan tenaga pendidik di universitas negeri di Riau. 
Kawal kasus sampai tuntas! https://t.co/cAwRZoRFUK"
901,2021-11-04 08:32:42+00:00,yoshu_sudarso,Bantu junior-junior kami untuk memberikan keadilan bagi korban pelecehan seksual di fakultas ilmu sosial dan politik Universitas Riau. Please read and RT this thread 🙏🏻 https://t.co/oD450UtydS
902,2021-11-04 08:06:13+00:00,moonriver875,@collegemenfess BANTU KAWAL GAES!! LAWAN TERUS PELECEHAN SEKSUAL INI. KEPADA Pak Syafri Harto. DEKAN FISIP UNIVERSITAS RIAU. NAMA KAMU TIDAK SAYA SENSOR KARENA KAMU PELAKU PELECEHAN TERHADAP SALAH SATU MAHASISWINYA!! https://t.co/2QH012mnDn
903,2021-11-04 07:39:25+00:00,panggiIsaja_Na,"Pelecehan Seksual yang dilakukan oleh DOSEN kepada mahasiswi Hubungan Internasional Universitas Riau! 

Bantu sebar agar pelaku ditangkap! https://t.co/tzWppaxVDM"
904,2021-10-20 13:17:45+00:00,BidikUtama,"https://t.co/JHyTZdAVNg - Tim kuasa hukum korban pelecehan seksual terduga mahasiswa Universitas Sultan Ageng Tirtayasa (Untirta) dari Lembaga Badan Hukum (LBH) Rakyat Banten yang diwakili Rizky Arifianto, angkat bicara...

Selengkapnya: https://t.co/lQtsm5MJoR https://t.co/YOlittULb8"
905,2021-10-18 17:34:16+00:00,kudelws,@nadiemmakarim pak nadim udahbtau belum ada kasus pelecehan seksual yg diduga pelakunya adalah presiden mahasiswa? Di universitas sultan ageng tirtayasa? @HumasUntirta https://t.co/RWqqTv4r2n
906,2021-10-15 05:06:35+00:00,temponewsroom,"Rangkuman berita sepekan tentang komponen cadangan, pengampunan dosen Universitas Syiah Kuala Aceh, hingga pelecehan seksual anak-anak di Luwu Timur. #MajalahTempo https://t.co/q2LgePxMcE"
907,2021-10-14 14:38:34+00:00,BidikUtama,"https://t.co/JHyTZdAVNg - Laporan kasus dugaan pelecehan seksual mahasiswa Universitas Sultan Ageng Tirtayasa (Untirta) sudah diterima pihak Polisi Resor (Polres) Kota Serang, hari ini...

Selengkapnya: https://t.co/K1FhFB8k2t https://t.co/RmBKjO8OGS"
908,2021-10-14 03:10:24+00:00,BidikUtama,"https://t.co/JHyTZdAVNg - Kasus dugaan pelecehan seksual yang dilakukan mahasiswa Universitas Sultan Ageng Tirtayasa (Untirta) dilaporkan ke Kepolisian Resor (Polres) Kota Serang, kemarin (13/10)...

Selengkapnya: https://t.co/020NGD1yT7 https://t.co/VP9YkTvqLM"
909,2021-10-12 11:04:59+00:00,temponewsroom,"Rangkuman berita sepekan tentang komponen cadangan, pengampunan dosen Universitas Syiah Kuala Aceh, hingga pelecehan seksual anak-anak di Luwu Timur dan kerusuhan di Yahukimo Papua. #MajalahTempo https://t.co/GIdH62cg7B"
910,2021-10-10 11:46:48+00:00,murrymd_,"Pimpinan organisasi tertinggi di tingkat universitas terduga melakukan pelecehan seksual terhadap 2 mahasiswinya.
Di Universitas Negeri, di daerah paling barat dari pulau jawa.
W H Y ?????"
911,2021-10-10 02:06:12+00:00,temponewsroom,"Rangkuman berita sepekan tentang komponen cadangan, pengampunan dosen Universitas Syiah Kuala Aceh, hingga pelecehan seksual anak-anak di Luwu Timur. https://t.co/I9gUuLrNU7 #MajalahTempo"
912,2021-10-08 00:03:10+00:00,BidikUtama,"https://t.co/JHyTZdAVNg - Diberitakan sebelumnya, Presiden Mahasiswa (Presma) Universitas Sultan Ageng Tirtayasa (Untirta), jadi terduga kasus pelecehan seksual...

Selengkapnya: https://t.co/I5F7zFNmHO https://t.co/Wba1jRulWu"
913,2021-10-08 00:02:36+00:00,BidikUtama,"https://t.co/JHyTZdAVNg - Akun Instagram (IG) @puan.tirta, hari ini membagikan kronologi kasus pelecehan seksual yang dialami mahasiswi Universitas Sultan Ageng Tirtayasa (Untirta). Tersangka dalam kronologi tersebut, KZ, diduga...

Selengkapnya: https://t.co/8JWB0KidYC https://t.co/yGZo14wct5"
914,2021-10-07 13:50:27+00:00,Bahana_Riau,"Pelecehan seksual terjadi lagi kampus Universitas Riau. Kini, ada Maya yang menyibak kasus pelecehan seksual yang ia dan 12 temannya alami. 

Baca selengkapnya di https://t.co/qxj14GSZVt https://t.co/m1yAGdChwm"
915,2021-09-29 13:18:24+00:00,zonamahasiswaid,"Viral di media sosial curahan hati mahasiswi Universitas Sriwijaya (Unsri) yang mengaku jadi korban pelecehan seksual oleh dosen pembimbing skripsinya.
#Zonamahasiswa #Pelecehan
https://t.co/L1BqB4YGzV"
916,2021-09-29 11:31:35+00:00,penabudaya,Mereka juga tidak mengetahui adanya Peraturan Rektor Unpad Nomor 16 Tahun 2020 tentang Penanganan dan Pencegahan Pelecehan Seksual di Lingkungan Universitas Padjadjaran. https://t.co/mrGA2du66B
917,2021-09-28 07:33:01+00:00,FIMELAdotcom,Cerita Pengakuan Mahasiswi yang Jadi Korban Pelecehan Seksual Dosen Pembimbing: Mahasiswi dari Universitas Sriwijaya Palembang mengaku jadi korban pelecehan seksual dosen pembimbing https://t.co/4pupl1SBoP
918,2021-09-27 13:34:36+00:00,LPMGSUNSRI,"Universitas Sriwijaya (Unsri) dihebohkan dengan munculnya curhatan salah satu mahasiswa di laman twitter pada Minggu (26/9) kemarin. Mahasiswa tersebut mengaku mendapat pelecehan seksual oleh oknum dosennya.

Lantas apa yang harus kampus lakukan terkait hal ini? https://t.co/VnaPTKINcA"
919,2021-09-27 11:08:50+00:00,detikcom,Postingan berisi curhat mahasiswi menjadi korban pelecehan seksual oleh dosen viral. Pihak Universitas Sriwijaya turun tangan. https://t.co/IImnsHWMtW
920,2021-09-26 15:17:11+00:00,BidikUtama,"https://t.co/JHyTZdAVNg - Kasus dugaan kekerasan seksual di lingkungan kampus terus berulang. Kali ini sebanyak 10 mahasiswi jurusan Ilmu Komunikasi (Ikom) Universitas Sultan Ageng Tirtayasa (Untirta) diduga alami pelecehan seksual...

Selengkapnya: https://t.co/rX7AiC88Wq https://t.co/gYYI7UDldh"
921,2021-09-24 05:43:52+00:00,IkoAwowo,"Dan terjadi lagi, pelecehan seksual di dunia maya yg korban nya merupakan anak ilkom Universitas Ageng Tirtayasa serang, pelaku masih di cari dan kemungkinan masih satu universitas juga https://t.co/rNN094iIcP"
922,2021-09-22 09:56:02+00:00,jpnncom,"Dijanjikan pemrosesan beasiswa beres, seorang mahasiswi Universitas Islam Kalimantan (Uniska) Banjarmasin berinisial MRA (21) menerima pelecehan seksual di media sosial (catcalling) oleh oknum pegawai kampus. #beasiswa https://t.co/OXmTxBlDrp"
923,2021-09-18 17:24:35+00:00,KOMAHI_UR,"kasus pelecehan seksual. Acara ini mengundang Dosen Hubungan Internasional Universitas Riau sebagai pemateri.
••
Pemateri yang terlibat dalam acara ini :
Dr. Yusnarida Eka Nizmi, S.IP., https://t.co/uS0x79A5vd 

Setelah moderator membuka acara, pemateri terlebih dahulu"
924,2021-09-12 13:15:57+00:00,bemfge_ugm,"[RILIS SIKAP LANJUTAN BEM FGE]

Dengan adanya rilis sikap lanjutan terkait kasus kekerasan seksual yang melibatkan salah satu pengurus BEM FGE. BEM FGE memihak hak-hak korban dan mengecam segala bentuk pelecehan seksual di seluruh lingkungan fakultas maupun universitas. https://t.co/7VNBfb0VKr"
925,2021-09-10 07:47:06+00:00,BincangSyariah,"Pakar Fiqih dari Universitas Al Azhar, Syekh Ishom Talimah menyebutkan dalam hukum Islam tindak pelaku pelecehan seksual dikenakan hukuman mati. Pasalnya pelaku kekerasan seksual telah menghancurkan masa depan seseorang. Di samping menimbulkan trauma yang dalam bagi korban."
